Generation,Performance_p_m_0.1,Diversity_p_m_0.1,Performance_p_m_0.25,Diversity_p_m_0.25,Performance_p_m_0.5,Diversity_p_m_0.5,Performance_p_m_0.75,Diversity_p_m_0.75,Performance_p_m_0.9,Diversity_p_m_0.9
58,61.06098374724654,2.839089504067235,61.32662234313569,1.9100337645441767,60.70323001303863,3.2845520140336095,60.29817898560304,3.5918098103330016,58.83792606083167,3.9343493382320758
59,61.083350880799934,2.8147696519079766,61.380402821825896,1.8349308360189134,60.821324392002374,3.0343673582172275,60.34255000321947,3.5706101788493445,59.01577290193655,3.586915151134333
60,61.14457375978303,2.6049050151487205,61.320741854949546,1.871959934788201,60.910002554263265,2.7516757023420992,60.29946349153612,3.589228076458086,59.03548480426516,3.5237851638693005
61,61.198874143203795,2.342292410045605,61.36717648658649,1.8616715446584653,61.01134387962206,2.5330271215101536,60.31734760245233,3.5544919817836433,59.11911534217841,3.4433717413371325
62,61.22581746015411,2.31011451853036,61.397261817641905,1.8547941431752095,61.0535088419399,2.4939315188728908,60.30859238530923,3.4298254656404565,59.27294777360707,3.4113579958774936
63,61.25694015018461,2.266926989590109,61.457111539300044,1.400701145816865,61.03893299166004,2.4866666647109565,60.180484648178265,3.5185211262292424,59.13067028964958,3.3488127097436853
64,61.28919871677002,2.1464306761966125,61.487830761153624,1.3614698006436095,61.07650472185507,2.4425832612455967,60.02070294622074,3.478444641879386,59.043371537088916,3.3984137482851264
65,61.323112821875405,2.104010818478238,61.514635396898896,1.270859888060265,61.121387783928895,2.255262288442218,60.11588554235561,3.468846407311554,59.15139741353889,3.357645388046071
66,61.33635364834198,2.077400030226149,61.53567245921348,1.3032634427064573,61.15890648727802,2.188571028868087,60.06046267266047,3.3728181265645634,59.25586987512098,3.1136970206184618
67,61.4035157025833,1.8181074564727544,61.56168494258382,1.3041039362235196,61.181612221181666,2.1093708328487057,60.15556744222682,3.1744962203653064,59.079560430818006,3.121769261589891
68,61.46100554731429,1.451550594856277,61.541429144477135,1.3889245830153483,61.14363311364647,2.0929389422756164,60.251029775887424,2.872096042666637,59.00684596774975,3.134552342281177
69,61.46012237418558,1.4562970248136464,61.54749629233868,1.3796906470617216,61.151653402452226,2.0475051801453117,60.17537622680598,2.8796480243708555,59.1331108773792,3.092407861983847
70,61.49421540665582,1.3253958578208183,61.573816207671555,1.3010203616787164,61.11875744244281,2.045779949445572,60.20802401806344,2.896557015115704,59.36355556926468,2.918381525231298
71,61.507522854663954,1.2669380066125744,61.58656793234455,1.2860578818348014,61.13314414418465,2.0387877579217872,60.33172005049643,2.5677298794940175,59.40292983736808,2.8838326316668095
72,61.54390935795737,1.094114208738773,61.62619778639826,1.266710411088999,61.13061611550807,2.0115517778586085,60.478396499515654,2.449839076224794,59.530331157607186,2.7635944453814023
73,61.55956173662028,1.079946101064538,61.66418983231401,1.1611182282189845,61.2472580075446,1.5443728102978111,60.477466873118466,2.408318594467034,59.592319466525616,2.755260813366043
74,61.57055199382491,1.057743258468856,61.66504372958239,1.154264001503907,61.24354961736879,1.512527373307072,60.52553246811229,2.3715115632624104,59.66569705307091,2.6941722774553867
75,61.57382016497454,1.0430140180762297,61.674856106848786,1.142775486132573,61.27257412376875,1.2620256324176211,60.492620307643726,2.31350065008687,59.73234086950139,2.6024286062587403
76,61.58336470293314,1.0008488866361327,61.67641725352939,1.089645664672286,61.28186152882535,1.2703260720372194,60.462087384100904,2.3816557250815023,59.66622964238276,2.5772879830803572
77,61.57718738089506,0.98210408837158,61.66658980823498,1.0460423509400079,61.250563175764405,1.2714128084104903,60.4773731908441,2.2338325141971,59.6421987153407,2.573692957071424
78,61.58444228708438,0.9638053575983196,61.67275369777319,1.036980018897913,61.2345300305577,1.3121757705492747,60.35447215022197,2.3028090532932732,59.73668689326575,2.187106225192648
79,61.58194293000904,0.9599535460098907,61.69889348069557,0.9129142309741224,61.310878186712074,1.3126323521309289,60.22331377902312,2.3703425341196054,59.846261010533624,2.1133109419414025
80,61.58915687959909,0.8548788965610835,61.68449604898972,0.9246139152681486,61.38198237439528,1.175150765012795,60.19424053695759,2.329357806490472,59.840823643445724,2.064291397581169
81,61.60957446374224,0.7484603197904941,61.68914430000214,0.924996500362532,61.30517161216581,1.2012446774045027,60.02787571152801,2.3921279088162257,59.86504786031387,1.8577634127056468
82,61.61347745019633,0.7498903124682089,61.700096411838146,0.8822604482265767,61.33731116664698,1.1956993977631494,60.08916306575825,2.372592707238342,59.84128538621828,1.8385225908087823
83,61.612807426665476,0.7491888927507341,61.70365994613911,0.8793445265844482,61.347470520783205,1.2023043627467263,60.11735722220273,2.293328681430227,59.95887523345762,1.8245523811469642
84,61.62576097350338,0.7673701352187688,61.7189999384435,0.7605235159701302,61.33640161717768,1.216593760944823,60.137791681776406,2.2887396140118406,59.927104500289,1.8058809640295472
85,61.63335693571659,0.7641461387839938,61.67257460370401,0.8254992392552781,61.242922541018615,1.2956709842920902,60.138256558250355,2.2896887428262422,59.793324880848544,1.811504890597685
86,61.62045429753006,0.7756290252883248,61.697142048582066,0.8013175525914779,61.225174874046665,1.2455446578616185,60.152812394826,2.2786753632634698,59.87066361642993,1.8084946686479524
87,61.644193924720106,0.7229178675904978,61.693444708127544,0.79847274391269,61.20685330816031,1.4136061271278546,60.17393178390931,2.2713223624469707,59.87434736949602,1.7388582590798618
88,61.66265687955184,0.6873160385202404,61.68634048863495,0.7960791989859392,61.18089134562279,1.4462001563808418,60.06209199812694,2.2850466900271202,59.74153665269226,1.796515567472322
89,61.66588226549902,0.6903331495183213,61.698762002416316,0.7316136167212629,61.2308835454955,1.4603463532638894,60.11891541785179,1.9374355095596403,59.840154387604095,1.7791374358573566
90,61.6861654586975,0.6331005463012277,61.68431912264778,0.6459166710829206,61.23592432037383,1.441150726133556,60.020603947433294,1.9913080346588254,59.86111212471977,1.7776796228739382
91,61.69007869076302,0.6131561122768738,61.687026260171315,0.6746145484405733,61.24427125301893,1.2629354313857428,60.05222945697242,1.918141668098188,59.7873907259314,1.834057875839469
92,61.696086266939645,0.5835806524763588,61.678291614752595,0.6682729985593686,61.300358000016395,1.1860748443643232,60.169469666269244,1.8122071288052313,59.74179926359913,1.832033170456703
93,61.70627472806676,0.6072907399680653,61.683424663590756,0.6567756857450042,61.30517205873781,1.146657046162109,60.23037297905138,1.660462245151112,59.65491800048131,1.873037909973126
94,61.70557707949248,0.6283677111522172,61.68776269048328,0.6495212205076618,61.28992090717314,1.1234053803493336,60.24339350486803,1.645111690915642,59.62603619039233,1.8780064395815081
95,61.70983369902002,0.6328892876032733,61.65845369703425,0.6549243191749218,61.254109066785155,1.1030991200084905,60.20764284387421,1.6278713542212886,59.629532164096005,1.8406439634409162
96,61.69853319523163,0.6134121166236572,61.637622537195625,0.48327508582018214,61.250835607161946,1.1122097897403644,60.155773279242986,1.6136641074810754,59.41922937373063,1.9803991944245067
97,61.70792985533888,0.5994014371431603,61.60943109948041,0.48392084326153567,61.19091619385083,1.1681451067690796,60.17966549196922,1.6200381265030732,59.52719171461112,1.8527583915986934
98,61.721903706531634,0.5924180115391396,61.59735361284934,0.4980757522343775,61.19644967598743,1.1376007046170808,60.17656030644057,1.6080129500418712,59.589372125785445,1.8237479809326989
99,61.720577011147974,0.6002419824031796,61.615279478978984,0.4833081058193238,61.218690770573524,1.1290632146475434,60.070395697461095,1.6785120069826114,59.57084140442199,1.8169357200675513
100,61.72875534885483,0.5835237148396398,61.63285376313944,0.4850747869061938,61.22444843791243,1.1836002518298554,59.92869851176902,1.7510495414210714,59.672289668235315,1.7992614886672715
101,61.73226819065129,0.5829234794279757,61.631617686282645,0.4962542741534309,61.189185550553596,1.1613416219969863,60.018064865531464,1.7257313189273937,59.81607065970734,1.7796049341999742
102,61.74714496784509,0.5886181917153497,61.62136903897673,0.5289739891333444,61.172787171975855,1.1775666690493534,60.145049414028946,1.6965640766465218,59.839359607602745,1.7657759705737528
